"sample002_knn_10"	"sample002_knn_11"	"sample002_knn_12"	"sample002_knn_13"	"sample002_knn_14"	"sample002_knn_15"
"AC034243.1"	0.0344827586206897	0.0376175548589342	0.0415360501567398	0.0431034482758621	0.0438871473354232	0.0438871473354232
"AC036108.1"	0.0203761755485893	0.0227272727272727	0.0266457680250784	0.0297805642633229	0.0336990595611285	0.0391849529780564
"AC036176.1"	0.0258620689655172	0.030564263322884	0.0376175548589342	0.0438871473354232	0.0470219435736677	0.0532915360501567
"AC036214.2"	0.0352664576802508	0.0360501567398119	0.0376175548589342	0.0399686520376176	0.0438871473354232	0.0438871473354232
"AC037450.1"	0.0250783699059561	0.0266457680250784	0.0274294670846395	0.030564263322884	0.0329153605015674	0.036833855799373
"AC037459.2"	0.0987460815047022	0.11128526645768	0.119905956112853	0.13166144200627	0.137147335423197	0.147335423197492
"AC037487.1"	0.0407523510971787	0.0470219435736677	0.0501567398119122	0.0532915360501567	0.0556426332288401	0.0587774294670846
"AC040169.1"	0.137931034482759	0.15282131661442	0.159090909090909	0.171630094043887	0.189655172413793	0.198275862068966
"AC040169.3"	0.0235109717868339	0.0282131661442006	0.0289968652037618	0.0289968652037618	0.0297805642633229	0.0297805642633229
"AC040934.1"	0.34717868338558	0.373040752351097	0.394984326018809	0.420846394984326	0.450626959247649	0.483542319749216
"AC040970.1"	0.0470219435736677	0.0525078369905956	0.0564263322884013	0.0619122257053292	0.0642633228840125	0.0713166144200627
"AC040977.1"	0.085423197492163	0.0971786833855799	0.106583072100313	0.11128526645768	0.123040752351097	0.136363636363636
"AC044802.2"	0.0156739811912226	0.018025078369906	0.0188087774294671	0.0211598746081505	0.0274294670846395	0.0313479623824451
"AC044840.1"	0.0321316614420063	0.036833855799373	0.0391849529780564	0.0454545454545455	0.0493730407523511	0.0540752351097179
"AC046130.1"	0.301724137931034	0.329153605015674	0.346394984326019	0.365203761755486	0.389498432601881	0.416144200626959
"AC046130.2"	0.133228840125392	0.141849529780564	0.154388714733542	0.162225705329154	0.182601880877743	0.195924764890282
"AC046134.2"	0.390282131661442	0.418495297805643	0.441222570532915	0.462382445141066	0.481191222570533	0.496865203761755
"AC046143.1"	0.0517241379310345	0.0556426332288401	0.0626959247648903	0.0689655172413793	0.0713166144200627	0.0760188087774295
"AC046158.1"	0.161442006269592	0.174764890282132	0.191222570532915	0.213949843260188	0.221786833855799	0.233542319749216
"AC048341.1"	0.551724137931034	0.579153605015674	0.612852664576803	0.637931034482759	0.663009404388715	0.684952978056426
"AC048341.2"	0.221003134796238	0.239811912225705	0.261755485893417	0.280564263322884	0.300940438871473	0.320532915360502
"AC048344.4"	0.0673981191222571	0.0760188087774295	0.085423197492163	0.0948275862068965	0.103448275862069	0.108934169278997
"AC048382.5"	0.165360501567398	0.186520376175549	0.197492163009404	0.20846394984326	0.221786833855799	0.236677115987461
"AC051619.4"	0.030564263322884	0.036833855799373	0.0415360501567398	0.04858934169279	0.0509404388714734	0.0532915360501567
"AC051619.5"	0.0344827586206897	0.0344827586206897	0.0352664576802508	0.0360501567398119	0.0376175548589342	0.0391849529780564
"AC051619.6"	0.0736677115987461	0.0783699059561129	0.0815047021943574	0.0846394984326019	0.0893416927899686	0.0963949843260188
"AC053503.1"	0.120689655172414	0.137147335423197	0.148902821316614	0.160658307210031	0.166144200626959	0.173981191222571
"AC053503.2"	0.0556426332288401	0.0595611285266458	0.0713166144200627	0.0752351097178683	0.0783699059561129	0.0815047021943574
"AC053513.1"	0.148902821316614	0.15987460815047	0.173981191222571	0.183385579937304	0.188087774294671	0.195924764890282
"AC053513.2"	0.0219435736677116	0.0235109717868339	0.0266457680250784	0.0274294670846395	0.0297805642633229	0.030564263322884
"AC053527.2"	0.596394984326019	0.637931034482759	0.677115987460815	0.712382445141066	0.74294670846395	0.762539184952978
"AC055733.2"	0.193573667711599	0.210031347962382	0.229623824451411	0.241379310344828	0.258620689655172	0.275862068965517
"AC055807.1"	0.0274294670846395	0.0329153605015674	0.0352664576802508	0.0376175548589342	0.0384012539184953	0.0399686520376176
"AC055854.1"	0.0313479623824451	0.0352664576802508	0.0391849529780564	0.0438871473354232	0.04858934169279	0.0501567398119122
"AC055855.1"	0.217868338557994	0.24294670846395	0.263322884012539	0.285266457680251	0.303291536050157	0.321316614420063
"AC055855.2"	0.036833855799373	0.0384012539184953	0.0399686520376176	0.0431034482758621	0.0462382445141066	0.0517241379310345
"AC058791.1"	0.0626959247648903	0.0713166144200627	0.0736677115987461	0.0783699059561129	0.0822884012539185	0.0893416927899686
"AC060780.1"	0.656739811912226	0.699059561128527	0.722570532915361	0.756269592476489	0.789968652037618	0.81269592476489
"AC060809.1"	0.184169278996865	0.206112852664577	0.224137931034483	0.237460815047022	0.259404388714734	0.269592476489028
"AC061708.1"	0.154388714733542	0.170062695924765	0.182601880877743	0.20141065830721	0.209247648902821	0.221786833855799
"AC061958.1"	0.0336990595611285	0.036833855799373	0.0399686520376176	0.0399686520376176	0.0438871473354232	0.0478056426332288
"AC061975.8"	0.0634796238244514	0.0713166144200627	0.0752351097178683	0.0815047021943574	0.0901253918495298	0.0956112852664577
"AC061992.2"	0.0454545454545455	0.0501567398119122	0.0564263322884013	0.0642633228840125	0.0697492163009404	0.0752351097178683
"AC062029.1"	0.0250783699059561	0.0274294670846395	0.030564263322884	0.0329153605015674	0.0329153605015674	0.0352664576802508
"AC064807.1"	0.53448275862069	0.570532915360502	0.602664576802508	0.641849529780564	0.67398119122257	0.703761755485893
"AC064834.1"	0.927115987460815	0.941222570532915	0.949059561128527	0.956112852664577	0.961598746081505	0.967868338557994
"AC064836.2"	0.0321316614420063	0.0344827586206897	0.0352664576802508	0.0384012539184953	0.0407523510971787	0.0438871473354232
"AC064836.3"	0.0509404388714734	0.0564263322884013	0.0642633228840125	0.0713166144200627	0.0822884012539185	0.0877742946708464
"AC064836.4"	0.229623824451411	0.246865203761755	0.27115987460815	0.290752351097179	0.318965517241379	0.335423197492163
"AC064852.1"	0.0415360501567398	0.0509404388714734	0.0595611285266458	0.0634796238244514	0.0689655172413793	0.0752351097178683
"AC064869.1"	0.054858934169279	0.0650470219435737	0.0705329153605016	0.0752351097178683	0.0799373040752351	0.0869905956112853
"AC064875.1"	0.0203761755485893	0.0235109717868339	0.0266457680250784	0.0321316614420063	0.0329153605015674	0.0336990595611285
"AC066613.2"	0.0376175548589342	0.0391849529780564	0.0415360501567398	0.0470219435736677	0.0501567398119122	0.0540752351097179
"AC067750.1"	0.137147335423197	0.15282131661442	0.161442006269592	0.169278996865204	0.177899686520376	0.188871473354232
"AC067817.1"	0.0540752351097179	0.061128526645768	0.0634796238244514	0.0705329153605016	0.0768025078369906	0.0807210031347962
"AC067838.1"	0.122257053291536	0.135579937304075	0.141065830721003	0.149686520376176	0.154388714733542	0.166144200626959
"AC067852.2"	0.46551724137931	0.486677115987461	0.513322884012539	0.54153605015674	0.574451410658307	0.594827586206897
"AC067852.3"	0.621473354231975	0.656739811912226	0.68730407523511	0.714733542319749	0.72884012539185	0.75705329153605
"AC067852.5"	0.175548589341693	0.188087774294671	0.206112852664577	0.214733542319749	0.230407523510972	0.241379310344828
"AC067930.3"	0.0415360501567398	0.0438871473354232	0.0470219435736677	0.0517241379310345	0.0564263322884013	0.061128526645768
"AC067930.8"	0.188871473354232	0.206112852664577	0.219435736677116	0.231191222570533	0.243730407523511	0.253918495297806
"AC068025.1"	0.256269592476489	0.279780564263323	0.300940438871473	0.323667711598746	0.366771159874608	0.386363636363636
"AC068025.2"	0.123040752351097	0.130877742946708	0.144984326018809	0.157523510971787	0.170062695924765	0.177899686520376
"AC068051.1"	0.0493730407523511	0.0572100313479624	0.0595611285266458	0.061128526645768	0.0650470219435737	0.0673981191222571
"AC068193.1"	0.173197492163009	0.189655172413793	0.205329153605016	0.214733542319749	0.22257053291536	0.2358934169279
"AC068205.2"	0.313479623824451	0.344827586206897	0.36833855799373	0.400470219435737	0.421630094043887	0.436520376175549
"AC068228.1"	0.0344827586206897	0.0391849529780564	0.0431034482758621	0.0470219435736677	0.0509404388714734	0.054858934169279
"AC068228.3"	0.0697492163009404	0.079153605015674	0.0838557993730407	0.0932601880877743	0.103448275862069	0.107366771159875
"AC068282.1"	0.438087774294671	0.473354231974922	0.514890282131661	0.560344827586207	0.599529780564263	0.630877742946709
"AC068282.2"	0.0195924764890282	0.0195924764890282	0.0211598746081505	0.0211598746081505	0.0235109717868339	0.0250783699059561
"AC068286.2"	0.38871473354232	0.420846394984326	0.441222570532915	0.461598746081505	0.4858934169279	0.50705329153605
"AC068338.2"	0.113636363636364	0.11833855799373	0.127742946708464	0.144200626959248	0.15987460815047	0.173197492163009
"AC068338.3"	0.061128526645768	0.0658307210031348	0.0673981191222571	0.072884012539185	0.0799373040752351	0.0893416927899686
"AC068389.1"	0.210031347962382	0.229623824451411	0.246865203761755	0.267241379310345	0.279780564263323	0.296238244514107
"AC068389.3"	0.0250783699059561	0.0258620689655172	0.0274294670846395	0.0289968652037618	0.0329153605015674	0.0344827586206897
"AC068473.1"	0.0344827586206897	0.0352664576802508	0.036833855799373	0.0384012539184953	0.0415360501567398	0.0438871473354232
"AC068473.3"	0.024294670846395	0.0258620689655172	0.0282131661442006	0.0297805642633229	0.0321316614420063	0.0344827586206897
"AC068473.4"	0.024294670846395	0.0282131661442006	0.0297805642633229	0.0344827586206897	0.0344827586206897	0.0360501567398119
"AC068473.5"	0.0587774294670846	0.061128526645768	0.0673981191222571	0.072884012539185	0.0775862068965517	0.0822884012539185
"AC068481.1"	0.184169278996865	0.196708463949843	0.213166144200627	0.22884012539185	0.249216300940439	0.264890282131661
"AC068491.2"	0.0391849529780564	0.0407523510971787	0.0462382445141066	0.0493730407523511	0.0540752351097179	0.0564263322884013
"AC068491.3"	0.536050156739812	0.566614420062696	0.598746081504702	0.634796238244514	0.65987460815047	0.684169278996865
"AC068533.3"	0.318181818181818	0.339341692789969	0.373040752351097	0.393416927899687	0.420846394984326	0.439655172413793
"AC068587.4"	0.737460815047022	0.769592476489028	0.803291536050157	0.82601880877743	0.848746081504702	0.867554858934169
"AC068620.1"	0.0517241379310345	0.054858934169279	0.0572100313479624	0.0603448275862069	0.0634796238244514	0.0666144200626959
"AC068631.1"	0.0274294670846395	0.0282131661442006	0.0289968652037618	0.0329153605015674	0.0360501567398119	0.0384012539184953
"AC068672.2"	0.0289968652037618	0.030564263322884	0.0321316614420063	0.0336990595611285	0.036833855799373	0.036833855799373
"AC068724.3"	0.400470219435737	0.425548589341693	0.453761755485893	0.478056426332288	0.507836990595611	0.532915360501567
"AC068756.1"	0.0634796238244514	0.0713166144200627	0.0768025078369906	0.0822884012539185	0.0893416927899686	0.0940438871473354
"AC068774.1"	0.0274294670846395	0.0297805642633229	0.030564263322884	0.030564263322884	0.0313479623824451	0.0329153605015674
"AC068790.3"	0.0235109717868339	0.0250783699059561	0.0258620689655172	0.0266457680250784	0.0282131661442006	0.0282131661442006
"AC068790.4"	0.0258620689655172	0.0274294670846395	0.0329153605015674	0.0352664576802508	0.0391849529780564	0.0423197492163009
"AC068790.7"	0.0713166144200627	0.0783699059561129	0.0822884012539185	0.0877742946708464	0.0909090909090909	0.0940438871473354
"AC068790.9"	0.0619122257053292	0.0689655172413793	0.0760188087774295	0.0830721003134796	0.0901253918495298	0.0940438871473354
"AC068792.1"	0.0211598746081505	0.0211598746081505	0.0258620689655172	0.0282131661442006	0.0344827586206897	0.0376175548589342
"AC068831.1"	0.0227272727272727	0.0258620689655172	0.0282131661442006	0.0321316614420063	0.0352664576802508	0.036833855799373
"AC068831.6"	0.0540752351097179	0.0587774294670846	0.0619122257053292	0.0681818181818182	0.0721003134796238	0.0768025078369906
"AC068870.2"	0.0274294670846395	0.0289968652037618	0.0329153605015674	0.0360501567398119	0.036833855799373	0.0376175548589342
"AC068888.1"	0.858934169278997	0.884796238244514	0.913793103448276	0.932601880877743	0.942789968652038	0.952194357366771
"AC068888.2"	0.184169278996865	0.202978056426332	0.22257053291536	0.237460815047022	0.248432601880878	0.261755485893417
"AC069029.1"	0.030564263322884	0.0313479623824451	0.0321316614420063	0.0336990595611285	0.036833855799373	0.0399686520376176
"AC069061.2"	0.0736677115987461	0.0752351097178683	0.0822884012539185	0.0877742946708464	0.0940438871473354	0.101097178683386
"AC069148.1"	0.0227272727272727	0.024294670846395	0.0258620689655172	0.0289968652037618	0.0329153605015674	0.0376175548589342
"AC069185.1"	0.177115987460815	0.18730407523511	0.204545454545455	0.218652037617555	0.232758620689655	0.255485893416928
"AC069222.1"	0.0462382445141066	0.0509404388714734	0.0556426332288401	0.0564263322884013	0.0587774294670846	0.0619122257053292
"AC069224.1"	0.0438871473354232	0.0462382445141066	0.0470219435736677	0.0525078369905956	0.0532915360501567	0.0579937304075235
"AC069234.1"	0.0564263322884013	0.061128526645768	0.0642633228840125	0.0697492163009404	0.0768025078369906	0.0846394984326019
"AC069234.2"	0.024294670846395	0.0266457680250784	0.0289968652037618	0.0321316614420063	0.0360501567398119	0.036833855799373
"AC069243.1"	0.0681818181818182	0.0736677115987461	0.0775862068965517	0.091692789968652	0.100313479623824	0.109717868338558
"AC069277.1"	1	1	1	1	1	1
"AC069360.1"	0.178683385579937	0.188087774294671	0.198275862068966	0.210031347962382	0.22257053291536	0.235109717868339
"AC069366.2"	0.0893416927899686	0.0979623824451411	0.106583072100313	0.112068965517241	0.11833855799373	0.126175548589342
"AC069431.1"	0.134796238244514	0.150470219435737	0.15987460815047	0.174764890282132	0.189655172413793	0.206896551724138
"AC069503.1"	0.085423197492163	0.0924764890282132	0.10423197492163	0.112852664576803	0.124608150470219	0.129310344827586
"AC069544.1"	0.221786833855799	0.244514106583072	0.265673981191223	0.29153605015674	0.310344827586207	0.329153605015674
"AC069547.2"	0.0752351097178683	0.0830721003134796	0.0909090909090909	0.0956112852664577	0.103448275862069	0.115203761755486
"AC072022.2"	0.030564263322884	0.0344827586206897	0.036833855799373	0.0391849529780564	0.0407523510971787	0.0415360501567398
"AC072026.2"	0.0321316614420063	0.0376175548589342	0.0407523510971787	0.0446708463949843	0.0446708463949843	0.0478056426332288
"AC072028.1"	0.231974921630094	0.253918495297806	0.275078369905956	0.294670846394984	0.315047021943574	0.330721003134796
"AC072054.1"	0.0336990595611285	0.0376175548589342	0.0391849529780564	0.0423197492163009	0.0470219435736677	0.04858934169279
"AC072061.1"	0.0431034482758621	0.0517241379310345	0.0572100313479624	0.0619122257053292	0.0650470219435737	0.0689655172413793
"AC073046.1"	0.0838557993730407	0.0956112852664577	0.106583072100313	0.115203761755486	0.127742946708464	0.137147335423197
"AC073046.3"	0.109717868338558	0.126175548589342	0.13871473354232	0.149686520376176	0.169278996865204	0.184952978056426
"AC073073.2"	0.0603448275862069	0.0626959247648903	0.0658307210031348	0.0681818181818182	0.0721003134796238	0.0752351097178683
"AC073111.4"	0.200626959247649	0.22257053291536	0.246081504702194	0.266457680250784	0.279780564263323	0.293103448275862
"AC073114.1"	0.0462382445141066	0.0525078369905956	0.0587774294670846	0.0650470219435737	0.0697492163009404	0.072884012539185
"AC073140.2"	0.0438871473354232	0.0470219435736677	0.04858934169279	0.0556426332288401	0.0619122257053292	0.0634796238244514
"AC073167.1"	0.326802507836991	0.365987460815047	0.387931034482759	0.418495297805643	0.447492163009404	0.471003134796238
"AC073195.1"	0.10423197492163	0.11128526645768	0.120689655172414	0.129310344827586	0.136363636363636	0.147335423197492
"AC073254.1"	0.0282131661442006	0.0321316614420063	0.0360501567398119	0.0384012539184953	0.0384012539184953	0.0431034482758621
"AC073263.1"	0.136363636363636	0.147335423197492	0.160658307210031	0.172413793103448	0.181818181818182	0.188087774294671
"AC073263.2"	0.0227272727272727	0.0227272727272727	0.0227272727272727	0.024294670846395	0.0250783699059561	0.0274294670846395
"AC073270.2"	0.0423197492163009	0.0478056426332288	0.0493730407523511	0.0525078369905956	0.0556426332288401	0.0587774294670846
